Zip Code,DOF Benchmarking Submission Status,Site EUI(kBtu/ft2),Weather Normalized Site EUI(kBtu/ft2),Source EUI(kBtu/ft2),Weather Normalized Source EUI(kBtu/ft2),ENERGY STAR Score,Total GHG Emissions(MtCO2e),Direct GHG Emissions(MtCO2e),Indirect GHG Emissions(MtCO2e),Primary Property Type - Self Selected
11374,In Compliance ,85.4,81.1,111,106.8,77,572,487.4,84.7,Multifamily Housing
10028,In Compliance ,111.9,108.5,198,193.7,16,421.5,231.5,190,Multifamily Housing
10002,In Compliance ,174.7,172.8,379.7,377.7,9,709.8,252,457.7,Multifamily Housing
10010,In Compliance ,96,92.5,172,168.4,34,955.8,513.7,442.1,Multifamily Housing
10025,In Compliance ,76.8,75.4,102.6,101.1,81,799.3,666.5,132.8,Multifamily Housing
,In Compliance ,108.8,100.8,167.2,156.5,27,1587.8,1165.6,422.2,Multifamily Housing
10017,In Compliance ,72.8,70.3,150.3,146.1,61,360.9,9.9,351,Multifamily Housing
10022,In Compliance ,97.1,93.8,157.5,151.6,39,2170.3,1453.9,716.4,Multifamily Housing
10301,In Compliance ,108.7,106.1,143.3,140.5,33,389.9,316.9,72.9,Multifamily Housing
10021,In Compliance ,145.7,143.3,342.8,341.1,1,1727.2,31.3,1695.9,Multifamily Housing
10454,In Compliance ,33.7,32.8,78.3,77.2,96,264.4,77.1,187.3,Courthouse
11426,In Compliance ,38,37.5,84.9,84.4,82,202.2,66.5,135.8,K-12 School
10021,In Compliance ,56.3,56.2,119,118.7,13,249.4,95.1,154.3,Multifamily Housing
10021,In Compliance ,98.1,95.2,180.9,177.8,7,1177.4,601.7,575.7,Multifamily Housing
10453,In Compliance ,73.9,67.5,80.9,74.4,96,326.1,312,14.1,Multifamily Housing
10010,In Compliance ,87.9,87.6,245.6,245.3,55,5327.5,527,4800.5,Office
11377,In Compliance ,84.4,84.4,127.9,127.9,47,271.1,187.4,83.7,Multifamily Housing
10018,In Compliance ,47.2,44.1,97.6,94.1,96,524.2,211.4,312.8,Office
10018,In Compliance ,89.4,84.8,222.1,217.9,72,3095.6,877,2218.5,Office
11377,In Compliance ,38.1,36.5,66.1,64.6,50,127,72.1,54.9,Non-Refrigerated Warehouse
10452,In Compliance ,87.5,87.4,108,107.9,77,738.4,653.3,85.2,Multifamily Housing
11434,In Compliance ,134.6,133.5,212.8,211.7,17,595.6,393.9,201.6,Multifamily Housing
11226,In Compliance ,94.5,90.2,122.5,118,51,380,314.5,65.6,Multifamily Housing
10022,In Compliance ,98,96.4,242.2,240.4,52,1290.1,1.5,1288.6,Office
11230,In Compliance ,105.7,103.6,157.2,155,35,362.4,256.5,105.8,Multifamily Housing
11229,In Compliance ,103.3,99.4,136.6,132.3,39,394.6,319.8,74.8,Multifamily Housing
11211,In Compliance ,93.8,90.6,131.5,128.4,55,434.2,332.8,101.4,Multifamily Housing
10007,In Compliance ,39,38.7,116.4,116.5,96,3350,0,3350,Office
11691,In Compliance ,101.3,100.1,149.5,147.9,32,380.2,271.6,108.6,Multifamily Housing
11229,In Compliance ,11.9,11.9,37.5,37.2,100,59.9,0,59.9,Multifamily Housing
11214,In Compliance ,85,82.5,117.7,115.1,63,258.2,198.9,59.3,Multifamily Housing
11235,In Compliance ,14.8,14.8,46.6,46.6,100,75,0,75,Multifamily Housing
11219,In Compliance ,92.9,90.6,124.1,121.6,60,325.2,260.7,64.5,Multifamily Housing
10033,In Compliance ,19.9,19.9,51.5,51.5,100,113.9,21.6,92.3,Multifamily Housing
11209,In Compliance ,70.7,68.6,97.4,94.8,78,226.9,176,51,Multifamily Housing
11432,In Compliance ,90.7,88.6,126.5,124,53,812,620.8,191.2,Multifamily Housing
11354,In Compliance ,83.6,79.8,118.9,115.2,47,1145.4,856.8,288.6,Multifamily Housing
11203,In Compliance ,47.8,46.9,61.1,60.3,100,525.4,440.6,84.9,Multifamily Housing
10040,In Compliance ,162.7,162.7,191.1,191,10,588.6,538.2,50.3,Multifamily Housing
10457,In Compliance ,105.1,100.6,141.2,136.7,53,554.9,446.8,108,Multifamily Housing
10453,In Compliance ,81.7,81.8,120.3,120.5,69,322.2,238.4,83.8,Multifamily Housing
10453,In Compliance ,118.1,118.1,162.8,162.8,37,387.9,304.6,83.3,Multifamily Housing
10468,In Compliance ,110.6,107.4,149.7,146.3,43,331.7,262.2,69.5,Multifamily Housing
10457,In Compliance ,113.7,105.7,153.1,144.9,36,348.1,276.7,71.5,Multifamily Housing
10457,In Compliance ,138.1,138.1,178.7,178.7,17,420.1,348.3,71.8,Multifamily Housing
10468,In Compliance ,123.7,123.7,156.3,156.3,20,472.3,410.7,61.6,Multifamily Housing
10468,In Compliance ,86.5,86.2,120.2,119.4,70,344.2,263.9,80.3,Multifamily Housing
10463,In Compliance ,100.5,96.2,144.3,140,32,371.7,274.7,97,Multifamily Housing
10452,In Compliance ,90.6,90.5,139.7,139.3,30,337.4,236.8,100.7,Multifamily Housing
10040,In Compliance ,90,85.4,121.1,116,68,338.1,268.9,69.1,Multifamily Housing
10034,In Compliance ,157.7,157.8,213.5,213.9,3,715.7,589.5,126.2,Multifamily Housing
10034,In Compliance ,168,168.1,204.9,205.3,5,721.7,644,77.7,Multifamily Housing
10458,In Compliance ,89.2,89.2,114,114,56,545,470,75,Multifamily Housing
11211,In Compliance ,59.5,59.5,96.1,96.1,43,627.5,397.3,230.2,Manufacturing/Industrial Plant
10451,In Compliance ,73.5,71,146.5,143.8,14,551.6,241.7,309.9,Manufacturing/Industrial Plant
11378,In Compliance ,91.7,91.7,137.9,137.9,16,546.5,381.4,165.2,Manufacturing/Industrial Plant
10453,In Compliance ,78.3,78.3,131.7,131.7,55,332.4,198.1,134.3,Multifamily Housing
10452,In Compliance ,74.6,74.3,115.5,114.6,78,286.2,207.2,79,Multifamily Housing
10456,In Compliance ,99.9,91.8,133.3,124.9,46,447.2,358.7,88.4,Multifamily Housing
10451,In Compliance ,110.5,104.1,151.4,145,19,438.4,341.6,96.8,Multifamily Housing
10451,In Compliance ,153.8,146.2,196.5,188.8,5,593.6,498.4,95.2,Multifamily Housing
10018,In Compliance ,77.5,75.4,178.6,176.1,83,5042.4,1841.3,3201.1,Office
11354,In Compliance ,43,41.6,82.1,81,48,148.7,70.9,77.7,Non-Refrigerated Warehouse
10456,In Compliance ,76.9,74.1,116.7,113.9,46,338.5,233.5,105,Multifamily Housing
10451,In Compliance ,20,19.8,52.8,52.6,100,461.3,76.8,384.5,Multifamily Housing
10456,In Compliance ,74.3,71.6,101.4,98.7,74,308.3,241.6,66.6,Multifamily Housing
10452,In Compliance ,92.4,88.8,127.2,123.6,40,333.7,258.9,74.8,Multifamily Housing
10452,In Compliance ,10.4,10.4,32.2,32.2,100,102,1.2,100.8,Office
11234,In Compliance ,242.1,241.4,254.2,253.4,59,17213.7,17213.7,0,Retail Store
11206,In Compliance ,82.9,81,134.7,134.3,64,533.6,334.8,198.7,Multifamily Housing
11249,In Compliance ,41.9,41.9,131.5,131.5,54,339.6,0,339.6,Multifamily Housing
10461,In Compliance ,98.7,93.4,135.8,130.4,64,1009.5,820.3,189.1,Multifamily Housing
11355,In Compliance ,97.3,97.3,125.3,125.3,65,571.2,489.3,81.9,Multifamily Housing
10463,In Compliance ,107.6,104,135.2,131.8,41,482.1,420.2,62,Multifamily Housing
10023,In Compliance ,115.3,113.1,282.5,279.5,12,1696.6,406.8,1289.9,Multifamily Housing
11225,In Compliance ,88.8,86,120.8,117.8,65,424.1,335.3,88.8,Multifamily Housing
11230,In Compliance ,70,68,89.8,87.5,92,312.6,261.6,51,Multifamily Housing
11230,In Compliance ,88.1,85.2,112.7,109.7,59,261.8,219.6,42.1,Multifamily Housing
11235,In Compliance ,85.2,83.2,110.6,108.5,68,273.7,226.2,47.5,Multifamily Housing
11235,In Compliance ,84.9,82.6,110,107.7,67,498.5,412.5,85.9,Multifamily Housing
11235,In Compliance ,79.3,77.4,104.8,102.8,74,468.8,380,88.8,Multifamily Housing
11219,In Compliance ,89,86.8,127.8,125.5,50,322.4,238.3,84.1,Multifamily Housing
10018,In Compliance ,80.8,79.3,190.3,188.8,80,2932.6,1006.7,1925.9,Office
11237,In Compliance ,69.2,66.4,101.7,98.7,84,339.5,243.8,95.6,Multifamily Housing
10453,In Compliance ,127,124.5,200.1,197.4,9,502.6,329.7,172.8,Multifamily Housing
10026,In Compliance ,106.6,102.6,155,150.7,36,332.2,241.8,90.4,Multifamily Housing
10451,In Compliance ,49.7,49.8,77.8,78.1,98,751.5,497.3,254.2,Multifamily Housing
10023,In Compliance ,50.3,48.8,87.2,85.5,100,279.3,177.6,101.7,Multifamily Housing
10011,In Compliance ,93.8,90.2,156.7,153.4,25,675.8,407.6,268.2,Multifamily Housing
11372,In Compliance ,137.1,132.7,181.1,176.7,5,441,357.9,83.1,Multifamily Housing
11377,In Compliance ,102.7,97.1,141.8,136.3,59,600.7,487.5,113.1,Multifamily Housing
11104,In Compliance ,79.2,75,113,109,75,367.2,288.8,78.4,Multifamily Housing
11104,In Compliance ,100.3,94.7,135.8,130.3,46,514.7,423.6,91.1,Multifamily Housing
11415,In Compliance ,79.9,76.2,112.8,109.1,72,335.7,252.9,82.8,Multifamily Housing
11249,In Compliance ,70.9,68.8,97.5,95.3,78,445.8,346.2,99.7,Multifamily Housing
10026,In Compliance ,1.4,1.4,2.1,2.1,100,21.7,14.6,7.1,Multifamily Housing
10034,In Compliance ,0,0,0,0,100,0,0,0,Multifamily Housing
10028,In Compliance ,69.4,66.2,104,100.9,62,387.2,290.3,96.9,Multifamily Housing
10023,In Compliance ,59.4,59.5,105.6,105.9,80,1914,1042.8,871.2,Multifamily Housing
11372,In Compliance ,59.1,57.5,67.3,65.6,99,318.8,298.2,20.5,Multifamily Housing
11237,In Compliance ,19.6,19.1,40.9,40.3,60,111.4,44.3,67.1,Non-Refrigerated Warehouse
10037,In Compliance ,94.1,90.6,133.2,129.9,66,2024.5,1607.4,417,Multifamily Housing
10037,In Compliance ,95.4,93,133.5,131.3,66,2051.4,1645.7,405.7,Multifamily Housing
10037,In Compliance ,89.7,86.3,127.7,124.5,72,1930.6,1525.8,404.9,Multifamily Housing
10037,In Compliance ,92.3,88.3,131,127.3,69,1986.6,1573.7,412.9,Multifamily Housing
10037,In Compliance ,99.5,90,138.2,128.9,61,2139.9,1728.4,411.6,Multifamily Housing
10037,In Compliance ,91.2,82.3,129.1,120.3,71,1964,1560.7,403.2,Multifamily Housing
10011,In Compliance ,42.8,41.5,118.5,117.2,95,819.9,132.2,687.8,Office
10028,In Compliance ,90.5,90.7,166,166.6,19,1650.4,973.2,677.1,Multifamily Housing
10022,In Compliance ,82.7,83,189.3,190,3,2130.9,0,2130.9,Multifamily Housing
10463,In Compliance ,122.3,117.8,173.8,169.1,9,6334,4737.3,1596.7,Multifamily Housing
10012,In Compliance ,79.7,75.4,170.9,167.3,80,1004.9,384.8,620.1,Office
10016,In Compliance ,93.2,92.4,132.6,131.8,68,590.8,466,124.9,Multifamily Housing
10024,In Compliance ,56.6,54.6,88,86.1,79,908.2,655.9,252.3,Multifamily Housing
10128,In Compliance ,95.2,90.7,134.3,129.5,27,543.7,410.2,133.6,Multifamily Housing
11238,In Compliance ,74.2,71.7,107.2,104.6,64,544.8,399.6,145.2,Multifamily Housing
11230,In Compliance ,64.3,63.2,84.5,83.3,93,227.5,185.6,41.9,Multifamily Housing
10003,In Compliance ,95.5,91.2,129.2,125.1,52,482.6,398.5,84.1,Multifamily Housing
10003,In Compliance ,85.5,81.7,124.6,120.9,95,489.3,355.3,134,Multifamily Housing
10003,In Compliance ,73.3,73.6,117.7,118.8,91,628,417.7,210.3,Multifamily Housing
10016,In Compliance ,39.7,36,76.5,72.8,100,654.8,356.7,298.1,Multifamily Housing
10003,In Compliance ,72.3,69.7,112.9,110.1,100,881.9,635,246.9,Multifamily Housing
10022,In Compliance ,149.5,143.7,200.1,194.9,65,706.1,588.1,118,Multifamily Housing
10022,In Compliance ,67.7,63.5,122.6,118.4,93,559.7,0,559.7,Multifamily Housing
10128,In Compliance ,74.8,75,108.2,108.7,68,790.5,606.6,183.8,Multifamily Housing
10025,In Compliance ,90.8,85.1,131.3,125.7,97,533.4,415.7,117.7,Multifamily Housing
10025,In Compliance ,60.7,55.4,93.9,88.7,99,567.3,411.7,155.6,Multifamily Housing
10026,In Compliance ,79.4,76.7,123,120.4,49,452.5,303.7,148.8,Multifamily Housing
10463,In Compliance ,65.4,65.4,96.6,96.6,82,591.3,431.9,159.4,Multifamily Housing
11238,In Compliance ,100.9,93.3,144.7,137.1,42,1424,1064.7,359.3,Multifamily Housing
11230,In Compliance ,74,72.8,111.4,110.2,68,434.1,302.4,131.7,Multifamily Housing
11235,In Compliance ,75.4,74.4,117.7,116.6,66,383.5,254.8,128.7,Multifamily Housing
11235,In Compliance ,69.7,68.7,111.7,110.6,74,316.3,202.5,113.8,Multifamily Housing
11235,In Compliance ,75.7,74.7,118,116.9,71,304.8,202.9,101.9,Multifamily Housing
11235,In Compliance ,97.3,95.9,140.7,139.2,44,381.4,279.5,101.9,Multifamily Housing
11372,In Compliance ,95.9,88.5,133.9,126.6,71,827.1,637.3,189.8,Multifamily Housing
11372,In Compliance ,70.5,68.4,98.3,96.2,90,509.3,393.6,115.6,Multifamily Housing
11372,In Compliance ,97.5,94.4,143.8,140.8,60,441.4,315.4,126,Multifamily Housing
11372,In Compliance ,95.7,92.8,137.2,134.3,58,969.5,722.2,247.3,Multifamily Housing
11372,In Compliance ,142.4,137.9,189.1,184.7,12,443.7,359.5,84.2,Multifamily Housing
11372,In Compliance ,107,103.8,151.5,148.4,47,478.3,361.5,116.8,Multifamily Housing
11372,In Compliance ,80.6,78,119.7,117.3,67,1766.2,1251.6,514.7,Multifamily Housing
11372,In Compliance ,104.8,101.7,148.7,145.7,49,474.3,357.4,116.8,Multifamily Housing
11372,In Compliance ,104.6,101.5,148.6,145.6,49,473.2,356.4,116.8,Multifamily Housing
11372,In Compliance ,85.1,77.7,119.9,112.5,67,671.1,513.4,157.6,Multifamily Housing
11368,In Compliance ,91.5,88.7,141.1,138.5,63,949.1,640.7,308.5,Multifamily Housing
11375,In Compliance ,65.2,63,96.5,94.4,94,646,459.8,186.2,Multifamily Housing
11375,In Compliance ,89.9,87.3,127,124.6,57,768.2,582.8,185.4,Multifamily Housing
11375,In Compliance ,116,106.6,157,147.6,42,752.1,598.3,153.7,Multifamily Housing
11375,In Compliance ,75.9,73.4,119.7,117.3,71,471.4,308.8,162.7,Multifamily Housing
11375,In Compliance ,82.9,80.7,117.5,115.3,80,635.1,482.8,152.4,Multifamily Housing
11375,In Compliance ,80.4,78.1,117.1,114.9,78,1111.8,817.1,294.7,Multifamily Housing
11375,In Compliance ,103.3,99.1,143.1,139,57,767,597.1,169.9,Multifamily Housing
11375,In Compliance ,75,67.5,108.3,100.8,83,1149.9,856.4,293.5,Multifamily Housing
11375,In Compliance ,84.6,82.6,139.3,137.4,43,1053.3,660,393.2,Multifamily Housing
11375,In Compliance ,85.5,83.1,124.4,122.1,77,420.8,309.4,111.4,Multifamily Housing
11375,In Compliance ,117.8,113.1,151.2,146.7,30,683.3,586.9,96.5,Multifamily Housing
11375,In Compliance ,70.6,67.6,104.5,101.5,86,490.9,349.9,141,Multifamily Housing
11375,In Compliance ,74.6,72.5,111.9,109.9,82,683.1,483,200.1,Multifamily Housing
11375,In Compliance ,117,112.1,164.3,159.4,51,876.3,664.7,211.5,Multifamily Housing
11375,In Compliance ,115.9,110.9,161.8,156.8,55,866.1,661,205,Multifamily Housing
11375,In Compliance ,106.7,102.6,140.8,136.7,51,1559.9,1271.6,288.3,Multifamily Housing
11373,In Compliance ,82.9,79.8,114.2,111.1,74,730.8,566.9,163.9,Multifamily Housing
11375,In Compliance ,105.2,101.9,141.7,138.4,49,501.6,398.6,103,Multifamily Housing
11373,In Compliance ,90.2,86,123.1,119,66,752,588.7,163.3,Multifamily Housing
11385,In Compliance ,84.8,81.7,122.6,119.6,77,275.1,201.6,73.5,Multifamily Housing
11375,In Compliance ,93.1,89,128.9,124.8,63,526.2,405.4,120.8,Multifamily Housing
11375,In Compliance ,101.4,97.6,138.3,134.5,52,570.1,446.8,123.3,Multifamily Housing
11375,In Compliance ,85.5,82.4,119.7,116.6,66,587.1,446.8,140.3,Multifamily Housing
11374,In Compliance ,89.8,86.9,132.1,129.2,77,700.2,502.7,197.5,Multifamily Housing
11374,In Compliance ,80.1,77.8,120.6,118.4,82,263.5,183.7,79.7,Multifamily Housing
11375,In Compliance ,82.5,78.8,125,121.4,78,502.5,347.1,155.5,Multifamily Housing
11375,In Compliance ,60.4,58.4,90.7,88.7,95,538.8,377.1,161.8,Multifamily Housing
11375,In Compliance ,129,124,170.3,165.5,35,769.1,647.7,121.4,Multifamily Housing
11375,In Compliance ,164.1,157.5,214.5,207.8,10,882,723.5,158.6,Multifamily Housing
11375,In Compliance ,211.3,202.8,276.3,267.5,1,882,723.5,158.6,Multifamily Housing
11418,In Compliance ,67.9,66.7,118.3,117.1,63,377.7,212.8,164.9,Multifamily Housing
11375,In Compliance ,72.4,70,107.5,105.3,82,433.6,307.4,126.3,Multifamily Housing
11415,In Compliance ,83.8,80.7,118.8,115.7,72,802.4,606.9,195.5,Multifamily Housing
11356,In Compliance ,72.7,70.1,107.3,104.9,81,528.4,377.1,151.3,Multifamily Housing
11357,In Compliance ,58.2,56.9,94.8,93.6,94,979.1,612.9,366.2,Multifamily Housing
11354,In Compliance ,96.2,93,134.7,131.6,57,1083.8,824.6,259.2,Multifamily Housing
11357,In Compliance ,102.8,98.3,144.7,139.6,26,2690,2034.7,655.3,Multifamily Housing
11354,In Compliance ,33.7,33.3,64.2,64,100,557.8,310.8,247,Multifamily Housing
11355,In Compliance ,90.1,77.6,130.4,118,54,1410.2,1080,330.2,Multifamily Housing
11360,In Compliance ,78.3,75.6,146.7,144.1,52,5123.6,2542.6,2581,Multifamily Housing
11360,In Compliance ,75.1,72,117.7,114.7,67,804,531.5,272.4,Multifamily Housing
11361,In Compliance ,82.5,79,124.7,121.3,76,564.5,391,173.5,Multifamily Housing
11367,In Compliance ,39.6,38.2,74.8,72.4,100,979,478.7,500.2,Multifamily Housing
11361,In Compliance ,71.4,68,110.2,107,83,1515.8,1021.5,494.3,Multifamily Housing
11364,In Compliance ,93,89.5,122,118.5,68,1137,929.6,207.4,Multifamily Housing
11432,In Compliance ,100.7,99.1,139,137.4,52,1202.7,929.6,273.1,Multifamily Housing
11432,In Compliance ,147.7,145.3,190.3,187.8,13,1448.2,1206,242.2,Multifamily Housing
11432,In Compliance ,93.5,91.4,127.9,125.6,62,754,589.3,164.7,Multifamily Housing
11354,In Compliance ,111.3,100.2,148.8,137.2,34,709.7,568.4,141.3,Multifamily Housing
10017,In Compliance ,106,104.3,229.8,228.2,35,8651.2,237.7,8413.4,Hotel
10012,In Compliance ,111.1,107,194.7,190.1,52,596.8,333.2,263.6,Multifamily Housing
10016,In Compliance ,69.6,67,127.1,124.1,75,466.3,242.6,223.7,Multifamily Housing
10011,In Compliance ,66.7,64.5,100.2,97.8,51,404.3,302.4,101.8,Multifamily Housing
10012,In Compliance ,154.3,152.3,338.4,336.3,1,565.7,196,369.7,Multifamily Housing
11212,In Compliance ,63.2,61.1,164,160.6,39,389.5,71.5,318,K-12 School
11375,In Compliance ,102.7,91.9,131.1,120.1,60,528.3,456.1,72.2,Multifamily Housing
10032,In Compliance ,129,122.1,158.6,151.6,12,681.8,605,76.8,Multifamily Housing
10065,In Compliance ,81.5,81.4,124.9,124.6,61,304.8,207.3,97.5,Multifamily Housing
10040,In Compliance ,136.7,128.9,173,164.9,65,568.3,493.5,74.8,Multifamily Housing
10030,In Compliance ,119,106.7,163.1,150.8,38,573,465.8,107.2,Multifamily Housing
10044,In Compliance ,60.9,60.9,169.6,169.6,9,3294.4,382.6,2911.9,Multifamily Housing
10006,In Compliance ,111.6,109.9,252.7,251,1,2745,866.7,1878.3,Multifamily Housing
10002,In Compliance ,165.6,162.2,329.3,326.5,18,771,339.5,431.5,Hotel
10467,In Compliance ,2.5,2.5,7.8,7.8,100,19.1,0,19.1,Multifamily Housing
11368,In Compliance ,11.3,11.3,30.7,30.7,100,144.1,25.6,118.5,Multifamily Housing
10004,In Compliance ,25896.9,19289.6,31241.4,23292.6,1,578047.9,0,578047.9,Office
10011,In Compliance ,78.2,76.6,211.2,210,62,314.8,45.8,269,Office
10001,In Compliance ,54.1,52.3,119,117.1,82,499.5,209,290.5,Office
10001,In Compliance ,70,70.1,132.9,133.2,75,452.8,252.9,199.9,Office
11231,In Compliance ,44.1,41.6,105.4,101.4,70,207.6,54.6,153,Multifamily Housing
10018,In Compliance ,61.8,58.7,116.9,113.9,91,257.3,125.4,131.8,Office
11201,In Compliance ,75.6,72.1,112,108.3,60,544.9,387.6,157.3,Multifamily Housing
10301,In Compliance ,56.8,55.2,60.9,59.2,100,358,352.3,5.7,Multifamily Housing
10001,In Compliance ,59.3,57.3,111.7,109.2,60,389.2,191.1,198.1,Multifamily Housing
10024,In Compliance ,73.6,69.9,107.5,103.7,66,369.7,284,85.7,Multifamily Housing
11211,In Compliance ,59.9,58.1,119.6,117.7,58,481,209.8,271.3,Multifamily Housing
10025,In Compliance ,46.1,46,98.3,97.8,77,176.6,66,110.6,Multifamily Housing
11692,In Compliance ,69.6,69.6,122.9,122.9,80,286.5,158.2,128.4,Residence Hall/Dormitory
10460,In Compliance ,99.9,97,140.5,137.7,25,375.5,297.9,77.6,Multifamily Housing
11354,In Compliance ,94.2,90.5,133,129,65,657.6,495.8,161.8,Multifamily Housing
11225,In Compliance ,74.6,70.5,99,94.7,65,505.4,408.1,97.3,Multifamily Housing
10013,In Compliance ,58.8,56.1,89.3,86.2,78,301.5,223.7,77.8,Multifamily Housing
11377,In Compliance ,124.3,117.8,150.2,143.7,21,705,633.3,71.7,Multifamily Housing
10019,In Compliance ,176.7,173.1,357.8,355.1,1,1319,607.8,711.2,Multifamily Housing
11225,In Compliance ,122.9,114.8,158,149.5,75,446.9,372.9,74,Multifamily Housing
10012,In Compliance ,209.4,197,332.5,320,5,1015,701.8,313.1,Multifamily Housing
10075,In Compliance ,53.5,53.5,97.9,97.9,87,381.4,198,183.4,Multifamily Housing
10016,In Compliance ,66.7,65.3,178.4,174,2,424.7,65.8,359,Multifamily Housing
10065,In Compliance ,76.9,73,147.6,143.3,39,2134.7,1173.1,961.7,Multifamily Housing
10467,In Compliance ,79.2,77.2,108.9,106.7,81,570.4,462.6,107.8,Multifamily Housing
10022,In Compliance ,30,30.1,77.1,77.3,99,662.4,129.4,533,Multifamily Housing
10022,In Compliance ,70.2,66.7,108.3,104.8,83,633.5,427.8,205.7,Multifamily Housing
10128,In Compliance ,87.7,84.8,138,135.4,50,484.4,346.2,138.2,Multifamily Housing
11372,In Compliance ,87,83.6,108.5,105.1,65,603.4,530,73.4,Multifamily Housing
11201,In Compliance ,105,100.7,188.2,182.9,3,1297,697.6,599.4,Multifamily Housing
10013,In Compliance ,76.7,76.9,179.6,180.3,6,1298.2,368.6,929.5,Multifamily Housing
10455,In Compliance ,56.4,53.6,63.7,60.8,100,213.1,200.9,12.2,Multifamily Housing
10026,In Compliance ,26.9,26.9,46.8,46.8,100,96.6,54.8,41.8,Multifamily Housing
10034,In Compliance ,105.7,101.4,146.2,141.9,49,445.3,360.7,84.6,Multifamily Housing
11365,In Compliance ,8.6,8.6,26.9,26.9,100,111.4,0,111.4,Retail Store
10025,In Compliance ,13.4,13.4,39.7,39.7,100,84.9,5.1,79.9,Multifamily Housing
10023,In Compliance ,14.5,14.6,41.5,41.6,100,77.4,7,70.4,Medical Office
10016,In Compliance ,100.2,97.7,176.7,174.2,5,2237.2,1394.9,842.3,Multifamily Housing
10028,In Compliance ,260.5,254.8,363.5,357.4,1,1239.7,995.7,244,Multifamily Housing
10010,In Compliance ,31.7,31.7,99.7,99.7,76,178.1,0,178.1,Multifamily Housing
10028,In Compliance ,143.6,143.5,200.3,200.1,2,1679.2,1349.3,329.9,Multifamily Housing
10028,In Compliance ,120.2,117,197.2,193.6,2,3158.2,0,3158.2,Multifamily Housing
10028,In Compliance ,141.1,143.5,238.7,242.1,1,1359,0,1359,Multifamily Housing
10128,In Compliance ,109.1,96.5,161.2,148.2,11,844.1,644,200.1,Multifamily Housing
10024,In Compliance ,113.8,109.4,146.1,141.5,20,3706.4,3187.7,518.7,Multifamily Housing
10467,In Compliance ,72.5,61.7,120,109.1,49,1282.1,867,415.2,Multifamily Housing
11374,In Compliance ,146.6,138.3,202.6,194.1,2,514.7,416.4,98.3,Multifamily Housing
10030,In Compliance ,135.6,131.5,181.8,177.6,4,1950.6,1622.3,328.3,Multifamily Housing
10019,In Compliance ,29.6,29.8,93,93.7,97,214.8,0,214.8,Office
10001,In Compliance ,54.2,51.7,119.1,116.7,93,452.4,187.4,265,Office
10019,In Compliance ,93.9,91.9,197.5,195.3,71,1179.7,455.8,723.9,Office
10003,In Compliance ,61.1,55.4,142.5,136.4,89,803.8,286.7,517.1,Office
10010,In Compliance ,104.1,99.9,218.3,214.7,64,1936.6,901.9,1034.8,Office
10016,In Compliance ,71.7,62.6,149.7,140.1,88,2542.3,1192.7,1349.6,Office
10022,In Compliance ,67.9,65.2,172.2,169.1,81,2437.4,0,2437.4,Office
10017,In Compliance ,61.9,59.4,156.5,153.8,86,2413.4,0,2413.4,Office
10022,In Compliance ,104.4,100.8,230.2,226,60,3631.6,0,3631.6,Office
10003,In Compliance ,45.5,41.4,103.6,98.9,97,903.4,345.2,558.2,Office
,In Compliance ,0,0,0,0,0,0,0,0,Not Available
11101,In Compliance ,85.5,85.5,249.1,249.1,53,4315.8,314.4,4001.4,Office
11004,In Compliance ,159.9,159.5,436.8,435.6,8,2233.8,300,1933.8,Retail Store
11201,In Compliance ,64.7,65,161.8,162.8,70,275.4,60.6,214.8,Retail Store
10473,In Compliance ,31.4,30.4,62.4,61.3,100,881.6,389.4,492.2,Multifamily Housing
10039,In Compliance ,87.9,85.1,146.7,143.3,46,387.7,234.2,153.5,Multifamily Housing
10026,In Compliance ,144.5,144.3,216.8,216.2,2,693.2,485.3,207.9,Multifamily Housing
11360,In Compliance ,39.8,38.1,125,119.6,33,546,0,546,Multifamily Housing
10016,In Compliance ,91.7,87,195,189.4,63,599.2,0,599.2,Office
10304,In Compliance ,68.8,67.3,98.8,97.3,75,1989.2,1467.9,521.2,Multifamily Housing
11214,In Compliance ,101.9,100,142.7,140.1,50,393.2,299.3,93.9,Multifamily Housing
10309,In Compliance ,164.5,161.4,363.6,360.6,11,466.9,158.4,308.5,Retail Store
11378,In Compliance ,67,63.8,85.1,80.7,92,279,235.6,43.4,Courthouse
10038,In Compliance ,110.3,99.4,236.6,223.5,60,1959.3,0,1959.3,Other
10468,In Compliance ,124.6,117.7,157,150.2,32,476.7,413.8,62.9,Multifamily Housing
10014,In Compliance ,265.9,260.4,530.4,524.7,1,3647.8,1594.3,2053.5,Hotel
10475,In Compliance ,104.2,99.1,139.9,134.6,3,2117.4,1755.3,362.1,Multifamily Housing
11209,In Compliance ,91,88.5,126.3,123.6,93,466.7,358.5,108.1,Multifamily Housing
11230,In Compliance ,83.5,82.2,114.3,112.9,54,302.2,235.9,66.3,Multifamily Housing
11369,In Compliance ,106.9,100.6,107.9,101.6,63,542,542,0,Multifamily Housing
10018,In Compliance ,99,97.1,200.9,199.6,62,996,418.7,577.3,Other
10003,In Compliance ,101.6,100,168.6,167.4,54,442.3,291.6,150.6,Multifamily Housing
10458,In Compliance ,89.6,82,121.3,113.8,43,628.8,517.2,111.6,Multifamily Housing
11230,In Compliance ,70.4,68.8,91.7,89.9,90,312.6,257.3,55.2,Multifamily Housing
